Store_name,Date,Review,Photo
을밀대 강남점,21.7.15,맛있어요~~,0
을밀대 강남점,21.7.15,굿,0
딘타이펑 강남점,21.7.15,딤섬이 맛있어요,0
리샨 삼성타운점,21.7.15,음식 다 맛나요,0
느린마을양조장 강남점,21.7.15,맛잇어요 막걸리는 진차 최고인듯~(웃음),0
구스아일랜드 브루하우스,21.7.16,이국적인 분위기 좋아요,0
딘타이펑 강남점,21.7.16,양이 조금 적었어요 실망,0
대려도,21.7.16,깔끔하니 좋아요,0
딘타이펑 강남점,21.7.17,굿,0
우동명가기리야마본진,21.7.17,가격은 21000원 맛은 그닥..(웃음)(웃음) 제주 월정리에 우동집이 더 맛나요(웃음)ㅋ,1
우동명가기리야마본진,21.7.17,"모밀에 곁들인 열무김치의 강한 맛이 전체적인 맛을 해치는 느낌이었어요.
담백한 국물과는 어울리지 않아요..
우동이 더 나은 듯..
코로나 지금 단계로 자리 띄어앉기나 칸막이 조차 없다는 불편한 사실때문에 재방문 의사는 없습니다.",0
우동명가기리야마본진,21.7.17,그만한 가격을 받을 자격 있습니다. 면발이 입맛을 돋구고 생선이 정말 두껍게 썰어줘요,1
우동명가기리야마본진,21.7.17,인생우동집,0
우동명가기리야마본진,21.7.17,죠아용(웃음),0
화기애애 강남역점,21.7.18,좋아요!!,0
백억하누 강남본점,21.7.18,"룸에서 먹는데 직원분들 서비스 친절하세요!!!
다음에 가족들이랑 같이 방문할게요 ㅎ 맛있어요",0
구스아일랜드 브루하우스,21.7.18,루프탑 사요은 못했지만 언제나 굿,0
딘타이펑 강남점,21.7.18,"딘타이펑 
딤섬 맛집이라 가끔 가는데 솔직히 지난 방문 때와 비교되게 직원분들 교육이 필요해 보이는 날이었네요 
직원이 국물그릇을 엎질러놓고 헹주 가지러 간 줄 알았는데 멍하니 다른 곳에 가서 서있는걸 보고 헹주 갖고 올 직원 기다리던 제가 정말 깜짝 놀랐습니다 
감정노동을 할 필요는 없지만 서비스직인만큼 고객응대에 진심이어야 한다고 생각하는데 로보트처럼 고객 눈도 안 마주치고 메뉴 받아서 말하고 음식 놓고 혹시라도 고객이 뭔가 요구사항을 말할까봐 사전에 차단하는 듯한 느낌이었어요 
엎은 국물이 옷에 떨어지기 전 피했지만 오늘의 직원분들 응대는 정말 최악이라 할 수 있겠습니다 
매니저님께서 후에 대신 사과해주시지 않았다면 마무리까지 불쾌할뻔 했네요 ",0
딘타이펑 강남점,21.7.18,딤썸은 여기가 최고 뭐니뭐니 해도 샤오롱바오가 짱,1
백억하누 강남본점,21.7.19,나의 최애 맛 집이에요 ㅎ 요즘 코로나때문에 같이 먹기 쫌 그렇지만.. 조금 나아지면 다 같이가서 먹으려고요!,0
백억하누 강남본점,21.7.19,실내도 깔끔하고 코시국에 룸있어서 안심하고 먹었어요,0
백억하누 강남본점,21.7.19,이런 곳은 숨겨서 나만 가고싶어요 좋아요 찐 맛집이에요,0
라그릴리아 SPC스퀘어점,21.7.19,,1
백억하누 강남본점,21.7.2,"전복삼합 보양식으로 먹었어요.
깔끔하고 좋더라구요.",0
백억하누 강남본점,21.7.2,"가족들이랑 와보세요 진짜 대박맛집이네요~
단골집 예약입니다~",0
백억하누 강남본점,21.7.2,육회 엄청 맛있어요~ 불고기도 맛나요~,0
백억하누 강남본점,21.7.2,"백억특정식 양많고 맛있어요!!
이정도 가격에 가성비 짱이에요!!",0
라그릴리아 SPC스퀘어점,21.7.2,허어 이 가격이면 안 되는데…….,0
파파야리프,21.7.2,넘 맛있어요,0
우동명가기리야마본진,21.7.2,다 좋은데 음식이 너무늦게나옴,0
우동명가기리야마본진,21.7.2,좋으네요,0
느린마을양조장 강남점,21.7.2,"분위기, 술, 안주 맛 모두 훌륭했습니다!",0
청류벽,21.7.20,보쌈 들기름막국수,1
담소사골순대 강남본점,21.7.20,사이사이 거리가 너무 가까워요,0
백억하누 강남본점,21.7.20,맛이 조아요,0
라그릴리아 SPC스퀘어점,21.7.20,좋아요,0
신부자식당,21.7.20,음식이 맛있어요,1
신부자식당,21.7.20,고기 완전 부드럽고 맛있어요!,1
신부자식당,21.7.20,삼겹살은 너무 부드럽고 냉면은 계속 먹게돼요,1
청류벽,21.7.21,살짝 비싼감은 있지만 어디서 맛보지못했던 특별한 맛,1
을밀대 강남점,21.7.21,역시 맛잇어요,0
백억하누 강남본점,21.7.21,요즘 시국에 방역수칙 잘 지켜지는거 같아서 만족스러워요. 한우 소고기국밥 너무 맛있어요. 사랑해요 직원분들. 친구들 데리고 또 올께요,0
백억하누 강남본점,21.7.21,"코로나 걱정되었는데 룸이 있어서 룸에서 먹었어요. 실내도 크고 깨끗해보여요. 전복 너무 맛있고, 직원분들 너무 친절하셔요. 친구 추천으로 왔는데, 괜히 추천한게 아니더라고요 너무 맛있어요",0
백억하누 강남본점,21.7.21,백억전복삼합 먹었는데 너무 맛있어서 후기 남겨봐요. 식당 분위기도 좋고 실내 커요. 사장님이나 직원분들 너무 친절하시고 상냥하셔요. 음식 진짜 맛있습니다. 다음엔 다른거 또 먹으러 올 생각이에요,0
백억하누 강남본점,21.7.21,친구들이랑 오랜만에 밥먹으러 방문하였어요.좋은 분위기에 맛있은 음식 먹으니까 좋은 모임된거 같아요. 음식 비주얼 좋고 사장님 친절하셔요! 식당도 깨끗하니 걱정없이 방문할 수 있겠어요,0
구스아일랜드 브루하우스,21.7.21,맥주도 다양하고 음식도 맛나요,0
우동명가기리야마본진,21.7.21,넘 맛있어요!!,0
우동명가기리야마본진,21.7.21,,1
봉추찜닭 강남주공공이점,21.7.21,"봉추찜닭집 중에서 제일 맛없고 제일 불친절했습니다.누룽지도 한시간 뒤에 나왔는데 딱딱하고, 다 식어 나와서 여쭤보니 말도 안되는 변명만 하더라고요 .더이상 말 하고 싶지 않아서 그냥 먹었습니다 . 재방문 의사 절대 없음",0
봉피양제주 강남점,21.7.21,"1시 조금 넘어서 냉면 먹으려고 방문했습니다
물냉면 시켜서 먹는데 육수와 면 모두 미지근했습니다. 그래서 매니저님한테 육수가 미지근하니 시원한 육수 더 달라고 했는데 확인해보시더니 지금 시원한 육수가 없다고 하네요…

그래도 14000원짜리 냉면인데 미지근하게 먹어야하나요..

어쩔수 없이 그냥 먹는데 이번에는 냉면에서 날파리 벌레가 나왔네요…참 (사과도 없음)

말씀드리니 냉면 다시해주겠다고해서 다른거 먹겠다고 했습니다,

결국 설렁탕 달라고했는데 다른 동료들 다 먹을때까지 안나와서 난감했네요

마지막으로 결제할때는 결제를 잘못해주셔서 한참 기다렸네요

결국 점심시간이 다 날라가고 밥만 먹었는데 사무실에 늦게 들어갔습니다

마지막까지 제대로 된게 하나도 없고 최악이었습니다
다시는 안갈것같아요",1
을밀대 강남점,21.7.22,유명 평양냉면 맛집 웃음 오늘도 시원하게 비웠습니다 웃음,1
고양이부엌,21.7.22,맛나요,0
구스아일랜드 브루하우스,21.7.22,맥주 맛집,0
우동명가기리야마본진,21.7.22,"가격이 조금 있지만, 우동의 면발이나 맛을 생각하면... 근사한 곳 같습니다. 우동 양만 좀 더 늘려주세요~!!!",1
을밀대 강남점,21.7.23,공덕이 짱...여긴 좀 맹물이지만 그래도 나쁘지 않아오,0
을밀대 강남점,21.7.23,평양물냉면 + 비빔냉면 + 녹두전 = ????? 궁금하면 꼭 한 번 먹어보세요 ,1
을밀대 강남점,21.7.23,좋아요~~~~~,0
시골야채된장,21.7.23,정말 건강한 맛!!!,0
구스아일랜드 브루하우스,21.7.24,맥주 맛있고 직원들도 친절하시고 음식도 너무나 깔끔했어요,0
구스아일랜드 브루하우스,21.7.24,"평소에 구스아일랜드맥주 좋아했는데 여러가지 맛 볼 수 있어서 좋았어요, 다음에 친구랑 또 올듯",1
딘타이펑 강남점,21.7.24,"딘타이펑 우육면은 그냥 진리임 신메뉴라고 한 시리얼새우도 맥주 안주로 완전 굿 사실 딘타이펑은 샤오롱바오 먹으러 가는게 국룰인데, 요샌 맛이 좀 덜 한것 같은 너낌 ",1
우동명가기리야마본진,21.7.24,냉우동 면 왤케 쫄깃? 마 갈은 것도 맛있어요,0
을밀대 강남점,21.7.25,좋아요,0
백억하누 강남본점,21.7.25,식신로드에 나온 한우 불고기 짱 맛있어요..괜히 방송 탄 집이 아닌가봐요 웃음,1
백억하누 강남본점,21.7.25,크으 맛에 취하고 분위기에 취하고~~분위기 왜이렇게 좋은가요~ 사람에취하고 술에취하고 하누에 취하고~~정신 못차립니다~굳굳,1
라그릴리아 SPC스퀘어점,21.7.25,좋아요,0
구스아일랜드 브루하우스,21.7.25,맥주맛집 2차로 좋습니다!,0
딘타이펑 강남점,21.7.25,가성비가 그렇게 훌륭한 편은 아니지만 이정도면 만족합니다 그리고 딤섬이 정말 맛있습니다 샤오롱바우 안의 육즙이 예술이니 꼭 드셔보세요,0
딘타이펑 강남점,21.7.25,맛있어요 가성비도 나쁘지 않은 편!,0
강남진해장,21.7.26,맛있게 잘 먹었습니다 웃음,0
딘타이펑 강남점,21.7.26,빠르고 맛는 평타,0
을밀대 강남점,21.7.27,"을밀대 본점 대비 고깃국물 맛은 아주 살짝 약하고 간이 약간 심심합니다. 을밀대 마포 본점은 짭쪼름한 차가운 설렁탕? 곰탕을 마시는 느낌이었는데 강남점은 짭쪼름한 정도까지는 아닌 것 같습니다. 수육도 두 사람이 냉면과 먹기 적당한 정도이고 맛있습니다. 주차장도 넓고 좋습니다. 평일 저녁 7시쯤에 대기는 거의 없었습니다. ""양많이"" 라고 부탁드리면 진짜 양 많이 주십니다. ""얼음 빼고 주세요"" 라고 하면 그대로 해주세요. 맛, 양, 가격, 주차 편의성 모두 좋습니다.",1
담소사골순대 강남본점,21.7.27,굿,0
봉추찜닭 강남주공공이점,21.7.27,사장님 친절하시고 신경써주셔서 고맙습니다(웃음),0
청류벽,21.7.28,맛있어용,1
백억하누 강남본점,21.7.28,한우불고기 푸짐하고 좋았어요 웃음 완전 든든한 한끼예요,1
백억하누 강남본점,21.7.28,점심시간 대에 방문했는데 서비스가 친절하셔서 너무 잘 먹고 왔어요!,0
백억하누 강남본점,21.7.28,식사류가 끌려서 갈비탕으로 먹었엉여 갈비도 실하고 넉넉하게 들어있어서 굳,0
백억하누 강남본점,21.7.28,"청결하고 서비스도 친절하시고, 덕분에 만족스러운 식사 자리 되었습니다 웃음 고기 질이 좋아서 맛있게 먹었어요!",0
딘타이펑 강남점,21.7.28,웃음,0
파파야리프,21.7.28,,1
우동명가기리야마본진,21.7.28,비싸요,0
봉추찜닭 강남주공공이점,21.7.28,누룽지가 별미! 너무 잘어울렸고 맛있었어요.,1
화기애애 강남역점,21.7.29,"편하게 밥먹고 수다하고
생삼겹 생목살 맛나고 저렴하게 가성비 굿",1
고양이부엌,21.7.29,즉석떡볶이 맛집~ 사장님도 친절해요~!!,0
강남진해장,21.7.29,사장님이 너무 이쁘세요~,1
파파야리프,21.7.29,좋아요좋아요,0
대려도,21.7.29,좋아요,0
고양이부엌,21.7.3,"맛있긴한데 직원들이 너무 불친절하네요 , ,",0
구스아일랜드 브루하우스,21.7.3,분위기갑,0
딘타이펑 강남점,21.7.3,"너무 맛있어요 맛있어서 과식했네요 웃음 
딤섬부터 서빙해줘서 순서대로 먹을 수 있었어요",1
딘타이펑 강남점,21.7.3,느끼해요 ,1
파파야리프,21.7.3,똠얌꿍 맛나네요,0
우동명가기리야마본진,21.7.3,"종업원들 친절합니다. 비 오는 날 주문 마감 시간 5분전에 도착했는데 상냥한 응대를 받았습니다.
맛은 무난합니다. 일본에서 먹었던 맛을 기대해서 그런지, 기대치를 너무 높게 잡고 방문한 까닭에 다소 아쉽게 느껴졌습니다. 국내에서 먹은 우동 중 면발에 흐르는 윤기의 아름다움은 손에 꼽을 수 있겠습니다. 초밥까지 포함하면 양은 많은 편입니다",1
우동명가기리야마본진,21.7.3,넘맛있어요,0
느린마을양조장 강남점,21.7.3,여름이랑 딸기막걸리 쫀맛~~! 삼겹쫄면도 맛있었어요(웃음)(웃음) 모듬전도 괜찮았고 오뎅탕은 그냥 평범했어요~,1
청류벽,21.7.30,"물,비빔,들기름 막국수
모두 굿.

자극적인 막국수 선호한다면 조금 맞지 않을수
있습니다.
그럴땐 육개장 드세요.",1
을밀대 강남점,21.7.30,"서울은 냉면도 비싸네요 . 근데 , 양이 값어치합니다.
그리고 녹두빈대떡이 완전 맛있어요 웃음 기대안했는데 빈대떡만 먹었네요 평양식이라 슴슴한거 싫어하시는분들은 맛없다고 느낄수도있을듯해요",0
을밀대 강남점,21.7.30,평양냉면 별로 안좋아하는데 맛있게 잘 먹고 갑니다~~~,0
라그릴리아 SPC스퀘어점,21.7.30,너무 맛있어요,0
신부자식당,21.7.30,거의 일주일에 한번 올 정도로 자주 오는데 올 때마다 직원분들이 진짜 너무 친절해서 기분이 좋아요!! 고기도 너무 잘 구워주셔서 진짜 맛있어요 강남 고기집하면 신부자가 바로 떠오를 정도로 진짜 맛있어요 냉면도 진짜 👍👍👍 다들 강남오면 꼭 가보세요!!,1
구스아일랜드 브루하우스,21.7.30,맛있고 해피아워도 좋네요 웃음 ,1
딘타이펑 강남점,21.7.30,맛있어요!!! 또 가고 싶네요,1
딘타이펑 강남점,21.7.30,유명하다고 해서 갔는데 가격대만 높고 맛 없어요 진짜 왜 유명한지 1도 모르겠네여 ,0
파파야리프,21.7.30,팟 키마오랑 시리얼 새우 먹으러 또 갈게요!! 양도 많고 지이인짜 맛있게 먹었습니다!!,1
느린마을양조장 강남점,21.7.30,굿,0
청류벽,21.7.31,굿,0
화기애애 강남역점,21.7.31,둘이서 오붓하게 분위기 내면서 고기 먹기 좋았어요 고기 맛도 좋고 서비스로 나오는 음식들도 좋았어요,0
고양이부엌,21.7.31,다른 분들이 써논 것처럼 진짜 남자 알바분 너무 무례하세요. 공격적인 말투에 귀찮다는 듯한 태도,0
백억하누 강남본점,21.7.31,맛있었어요 하트,1
강남진해장,21.7.31,"천엽이 엄청들어 있네요.
맛있게 먹었어요.",1
딘타이펑 강남점,21.7.31,갈때마다 맛있다,0
딘타이펑 강남점,21.7.31,굿,0
딘타이펑 강남점,21.7.31,샤오롱바오 맛있어요 ,0
파파야리프,21.7.31,똠얌꿍 얌운센 푸팟퐁커리 모두 맛있음.,1
파파야리프,21.7.31,"가격대가 좀 있어요 그런데 새우 두께보면 인정!
뿌링클 맛나면서 통통한새우 존맛..!! 요건 무조건 또 먹으러 갈예정 맥주랑 찰떡일듯
타이스파게티는 맛있으나 담번엔 다른메뉴로 도전할래요
그런데 실내가 너무 더워서……(실망)",1
우동명가기리야마본진,21.7.31,"음식들 다 맛나고, 재방문 의사 있습니당",0
화기애애 강남역점,21.7.4,서비스도 완전 좋고 고기에 중요한 불판 + 고기상태 + 숯불 + 좋은 서비스입니다 너무 좋아요,0
