,store_name,date,review,photo,length,review_ckeck
41,백억하누 강남본점,2022.1.2,메뉴 고를줄 몰라서 이것저것 여쭤봤는데 양이랑 가격 적당한걸로 고를수 있게 도와주시고 음식이 빨리빨리 나와서 좋았습니다 웃음,1,69,메뉴 고를 줄 몰라서 이것저것 여쭤봤는데 양이랑 가격 적당한 걸로 코를 수 있게 도와주시고 음식이 빨리빨리 나와서 좋았습니다 웃음
42,백억하누 강남본점,2022.1.2,부모님 모시고 갔는데 좋은 시간 만들어주셔서 감사해요 웃음 조용한 자리에 미리 세팅도 완료해서 준비해주셨고 고기도 처음부터 끝까지 맛있게 구워주셨어요,1,83,부모님 모시고 갔는데 좋은 시간 만들어 주셔서 감사해 요 웃음 조용한 자리에 미리 세팅도 완료해서 준비해주셨고 고기도 처음부터 끝까지 맛있게 구워주셨어요
43,백억하누 강남본점,2022.1.2,소고기랑 전복이 환상 궁합이에요   소고기만먹고 느끼하려다가도 해산물 같이 먹으니까 깔끔해서 계속 입으로 들어가는  육회도 따로 시켜먹었는데 것도 부들부들하고 고소하니 너무 맛났어요,1,101,소고기랑 전복이 환상 궁합이에 요소 고기만 먹고 느끼하려다가도 해산물같이 먹으니까 깔끔해서 계속 입으로 들어가는 육회도 따로 시켜 먹었는데 것도 부들부들하고 고소하니 너무 맛났어요
44,백억하누 강남본점,2022.1.2,고기집 답지 않게 입구부터 분위기 있고 메뉴는 황제세트 먹었어요  푸짐하고 다양하고 한번에 이것저것 다 먹어서 너무 만족해요 관자도 추가해서 먹었는데 이것도 짱맛,1,90,고깃집 답지 않게 입구부터 분위기 있고 메뉴는 황제 세트 먹었어요 푸짐하고 다양하고 한 번에 이것저것 다 먹어서 너무 만족해요 관자도 추가해서 먹었는데 이것도 장맛
45,라그릴리아 SPC스퀘어점,2022.1.2,좋아요,0,3,좋아요
46,백억하누 강남본점,2022.1.21,친절해요,0,4,친절해요
47,라그릴리아 SPC스퀘어점,2022.1.21,좋아요,0,3,좋아요
48,라그릴리아 SPC스퀘어점,2022.1.21,음식도 너무 늦게 나오고 무엇보다 직원들이 너무 불친절해서 다시 방문하고 싶지 않아요 불쾌한곳,0,52,음식도 너무 늦게 나오고 무엇보다 직원들이 너무 불친절해서 다시 방문하고 싶지 않아 요 불쾌한 곳
49,백억하누 강남본점,2022.1.22,먹어봤던 소고기 중 제일 고급지고 맛있었음,0,23,먹어봤던 소고기 중 제일 고급 지고 맛있었음
50,백억하누 강남본점,2022.1.22,친절하고 좋았어요,0,9,친절하고 좋았어요
51,백억하누 강남본점,2022.1.22,분위기 캡짱 분위기도 좋으면서도 고기도 훌륭하네요,0,27,분위기 캡짱 분위기도 좋으면서도 고기도 훌륭하네요
52,백억하누 강남본점,2022.1.22,밑반찬도 맛있고 한우도 정말 맛있어요 웃음,1,23,밑반찬도 맛있고 한우도 정말 맛있어 요 웃음
53,백억하누 강남본점,2022.1.22,실내도 실내지만 실외도 이쁘게 잘 되어있더라고요,1,26,실내도 실내지만 실외도 이쁘게 잘 되어 있더라고요
54,백억하누 강남본점,2022.1.22,백억하누 외관에 이끌려서 왔다가 맛있는 고기 먹구 가요,1,30,백억 아누 외관에 이끌려서 왔다가 맛있는 고기 먹고 가요
55,백억하누 강남본점,2022.1.22,셀프바도 있고 맛있습니다 웃음,1,16,셀프 바도 있고 맛있습니다 웃음
56,백억하누 강남본점,2022.1.22,백억하누 왔다간 인증샷 남깁니다 웃음 완전 맛있네요,1,28,백억 하뉴왔다 간 인증숏 남깁니다 웃음 정말 맛있네요
57,백억하누 강남본점,2022.1.22,백억전복삼합 기가 막힙니다👍👍👍,0,17,백억 전복 삼합기가 막힙니다 👍👍👍
58,백억하누 강남본점,2022.1.22,맛나요,0,3,맛나요
59,백억하누 강남본점,2022.1.22,진정한 투뿔한우 하트 대박입니다,0,17,진정한 투뿔 하누 하트 대박입니다
60,백억하누 강남본점,2022.1.22,매장 크고 깔끔하니 분위기도 조으네여,1,20,매장 크고 깔끔하니 분위기도 좋네 여
61,백억하누 강남본점,2022.1.22,고기 땟깔이 아주 남다르네요 웃음,1,18,고기 때 깔이 아주 남다르네 요 웃음
62,백억하누 강남본점,2022.1.22,한우불고기랑 된장찌개 먹었음,0,15,한우 불고기랑 된장찌개 먹었음
63,백억하누 강남본점,2022.1.22,인테리어 세련되면서 깔끔하게 잘 되있어요,1,22,인테리어 세련되면서 깔끔하게 잘 돼있어요
64,백억하누 강남본점,2022.1.22,추천 투뿔한우 최고,0,10,추선 투뿔 한우 최고
65,라그릴리아 SPC스퀘어점,2022.1.23,맛있어요,0,4,맛있어요
66,라그릴리아 SPC스퀘어점,2022.1.24,좋아요,0,3,좋아요
67,강남진해장,2022.1.25,굿,0,1,굿
68,백억하누 강남본점,2022.1.26,전복삼합도 맛있었고 후식으로 먹은 누룽지된장찌개도 맛있었어요,0,33,전복 삼합도 맛있었고 후식으로 먹은 누룽지 된장찌개도 맛있었어요
69,라그릴리아 SPC스퀘어점,2022.1.26,맛있게 먹었어요 예약은 안했지만 일찍가서 대기가 없었는데 담엔 예약하고 가야겠어요 다먹고 나오니꺼 대기가 그리고 예약해야 창가자리나 구석자리 가능한거 같아요 안그럼 중앙자리실망스러울듯여,0,103,맛있게 먹었어요 예약은 안 했지만 일찍 가서 대기가 없었는데 담엔 예약하고 가야겠어요 다 먹고 나오니 거대기가 그리고 예약해야 창가 자리나 구석 자리 가능한 거 같아요 안 그럼 중앙 자리 실망스러울 듯하여
70,강남진해장,2022.1.26,,0,0,
71,라그릴리아 SPC스퀘어점,2022.1.27,강남에서 제일맛있어요,0,11,강남에서 제일 맛있어요
72,강남진해장,2022.1.27,Good,0,4,Good
73,백억하누 강남본점,2022.1.28,굳,0,1,굳
74,백억하누 강남본점,2022.1.28,굿,0,1,굿
75,강남진해장,2022.1.28,👍,0,1,👍
76,라그릴리아 SPC스퀘어점,2022.1.3,맛있어요,0,4,맛있어요
77,라그릴리아 SPC스퀘어점,2022.1.31,좋아요,1,3,좋아요
78,백억하누 강남본점,2022.1.5,외관 인테리어 이쁘고 고기 완전 최상급이네요,1,24,외관 인테리어 이쁘고 고기 정말 최상급이네요
79,백억하누 강남본점,2022.1.5,백억전복삼합 기가 막힙니다 이만한 음식 또 없을듯웃음,0,29,백억 전복 삼합기가 막힙니다 이만한 음식 또 없을 듯 웃음
80,백억하누 강남본점,2022.1.5,코로나로 인해 소독 잘 되어있어서 안심하고 편안히 먹구 가요,0,33,코로나로 인해 소독 잘 되어 있어서 안심하고 편안히 먹고 가요
81,백억하누 강남본점,2022.1.5,매장도 넓고 다음번에는 가족들 데리고 와야겠어요 룸이 있어 좋을 듯요,1,38,매장도 넓고 다음번에는 가족들 데리고 와야겠어요 룸이 있어 좋을 듯요
82,백억하누 강남본점,2022.1.5,삼합 먹는 팁 그대로 보고 따라 먹으니 JMT하트,1,27,삼합 먹는 팁 그대로 보고 따라 먹으니 JMT 하트
83,백억하누 강남본점,2022.1.5,깔끔하고 청결해서 더 마음에 들더라구욧 웃음,1,24,깔끔하고 청결해서 더 마음에 들더라고 욧웃음
84,라그릴리아 SPC스퀘어점,2022.1.5,맛있지만 가격이 비싸요,0,12,맛있지만 가격이 비싸요
85,백억하누 강남본점,2022.1.6,외관부터 남다르네요👍 소고기 먹구 싶을때는 여기로 올듯해요 웃음,1,35,외관부터 남다르네요👍소고기 먹고 싶을 때는 여기로 올 듯해요 웃음
86,백억하누 강남본점,2022.1.6,소고기 질도 최상급인데다가 맛까지 입에서 살살 녹아버리네요,0,32,소고기 질도 최상급인데다가 맛까지 입에서 살살 녹아버리네요
87,백억하누 강남본점,2022.1.6,재난지원금 되는줄 알았으면 진작 올걸 그랬네요 분위기 조코 맛도 👍,1,37,재난지원금 되는 줄 알았으면 진작 올 걸 그랬네요 분위기 조코 맛도👍
88,백억하누 강남본점,2022.1.6,소고기는 백억하누가 진짜 맛집인듯 웃음 맛도 보장하고 분위기도 넘나 좋아요,1,41,소고기는 백억 카누가 진짜 맛 집인 듯 웃음 맛도 보장하고 분위기도 너무나 좋아요
89,백억하누 강남본점,2022.1.6,흡연장소도 마련되어있고 백억하누같은 맛집 어디에도 없을듯요 웃음,1,35,흡연 장소도 마련되어 있고 백업 하누 같은 맛집 어디에도 없을 듯 요 웃음
90,백억하누 강남본점,2022.1.6,몸보신 투뿔한우로 제대로하고 갑니다 몸보신은 백억하누,1,29,몸보신 투뿔 한우로 제대로 하고 갑니다 몸보신은 백업 하누
91,백억하누 강남본점,2022.1.6,투뿔한우👍 믿고 먹는 투뿔한우입니다 웃음 맛있어요,0,27,투뿔 하누👍 믿고 먹는 투뿔한 우입니다 웃음 맛있어요
92,백억하누 강남본점,2022.1.6,외관 내관 인테리어며 분위기 너무 이쁘게 잘했어요 웃음 추천드려요,1,36,외관 내관 인테리어며 분위기 너무 이쁘게 잘했어요 웃음 추천드려요
93,백억하누 강남본점,2022.1.6,선물도 해도 좋을듯 합니다 맛이 너무 좋네요 웃음,1,27,선물도 해도 좋을 듯합니다 맛이 너무 좋네요 웃음
94,백억하누 강남본점,2022.1.6,고기는 역시나 백억하누 너무 맛있었어요,0,21,고기는 역시나 백업 하누 너무 맛있었어요
95,백억하누 강남본점,2022.1.6,인테리어 굿굿 분위기 굿굿 고기도 맛나네요 웃음,1,26,인테리어 굿굿 분위기 굿굿 고기도 맛나네 요 웃음
96,백억하누 강남본점,2022.1.6,너무 이쁘게 잘 해 놨습니다 웃음 👍 잘 먹구갑니다,1,28,너무 이쁘게 잘해놨습니다 웃음👍 잘 먹고 갑니다
97,백억하누 강남본점,2022.1.6,고기로 몸보신하고 갑니다 웃음 맛있네요 역시 투뿔,0,27,고기로 몸보신하고 갑니다 웃음 맛있네 요 역시 투뿔
98,백억하누 강남본점,2022.1.6,모범음식점이 분명합니다 친절하고 서비스도 좋아요 기대 이상 웃음,1,35,모범음식점이 분명합니다 친절하고 서비스도 좋아요 기대 이상 웃음
99,백억하누 강남본점,2022.1.6,전복이 들어가서 그런지 국물이 끝내주네요 전복 갈비탕 맛있어요 웃음,0,37,전복이 들어가서 그런지 국물이 끝내 주네요 전복 갈비 탕 맛있어 요 웃음
100,백억하누 강남본점,2022.1.6,너무 이뻐서 한컷 남깁니다 웃음 분위기도 짱짱,1,25,너무 이뻐서 한 컷 남깁니다 웃음 분위기도 짱짱
101,백억하누 강남본점,2022.1.6,분위기 넘 나 좋음요 고기도 굿굿입니다,0,21,분위기 넘나 좋음요 고기도 굿군입니다
102,백억하누 강남본점,2022.1.6,돌솥비빔밥 JMT 양도 많아요,0,16,돌솥비빔밥 JMT 양도 많아요
103,백억하누 강남본점,2022.1.6,한우 맛집 추천합니다,0,11,한우 맛집 추천합니다
104,백억하누 강남본점,2022.1.6,투뿔 한우여서 그런지 차원이 다릅니다 웃음,0,23,투뿔 하누여서 그런지 차원이 다릅니다 웃음
105,백억하누 강남본점,2022.1.6,분위기 좋고 맛도 최상입니다,0,15,분위기 좋고 맛도 최상입니다
106,백억하누 강남본점,2022.1.6,이래서 투뿔한우 먹나봐요 웃음 기가 막히네요,0,24,이래서 투뿔한 우 먹나 봐 요 웃음기가 막히네요
107,백억하누 강남본점,2022.1.6,깔끔하고 분위기도 좋고 고기도 맛있어요,0,21,깔끔하고 분위기도 좋고 고기도 맛있어요
108,백억하누 강남본점,2022.1.6,고기 디따 맛있어여 몸보신 지대로 하고 가요,0,24,고기 딥다 맛있어 여 몸보신 지대로 하고 가요
109,백억하누 강남본점,2022.1.6,고깃집이 이렇게 분위기가 좋을수 있나요 고기도 맛있고 좋네요,0,33,고깃집이 이렇게 분위기가 좋을 수 있나요 고기도 맛있고 좋네요
110,라그릴리아 SPC스퀘어점,2022.1.6,맛있어요,0,4,맛있어요
111,라그릴리아 SPC스퀘어점,2022.1.7,맛있어요,1,4,맛있어요
112,강남진해장,2022.1.7,친절하고잘설명함,0,8,친절하고 잘 설명함
113,강남진해장,2022.1.7,음식이 맛있습니다,0,9,음식이 맛있습니다
114,라그릴리아 SPC스퀘어점,2022.1.8,맛도 좋고 조용해서 더 좋은 곳 디저트에 커피까지 마시고 왔네요 강남역에서 그나마 사람 많이 안다니는 출구쪽이라 좋아요,0,66,맛도 좋고 조용해서 더 좋은 곳 디저트에 커피까지 마시고 왔네요 강남역에서 그나마 사람 많이 안 다니는 출구 쪽이라 좋아요
115,백억하누 강남본점,2022.1.9,예약하고 방문했습니다 서비스 좋으시고 친절하시네요,1,27,예약하고 방문했습니다 서비스 좋으시고 친절하시네요
116,백억하누 강남본점,2022.1.9,룸이 있어서 코로나로 인한 걱정은 안해도 되서 좋았어요 웃음,0,33,룸이 있어서 코로나로 인한 걱정은 안 해도 돼서 좋았어 요 웃음
117,백억하누 강남본점,2022.1.9,화사한 햇살 아래서 맛있는 투뿔한우 먹구 갑니다 웃음 좋아요,1,33,화사한 햇살 아래서 맛있는 투뿔한 우 먹고 갑니다 웃음 좋아요
118,백억하누 강남본점,2022.1.9,아주 마싯어요 고기도 엄청 부드럽고 몸보신하기 좋아요  다음에 또 갈께용,0,40,아주 마싰어요 고기도 엄청 부드럽고 몸보신하기 좋아요 다음에 또 갈게요
119,라그릴리아 SPC스퀘어점,2022.1.9,분위기좋고 맛은 중간 런치세트메뉴 가성비는 좀 안좋네여,0,30,분위기 좋고 맛은 중간 런치세트 메뉴가 성비는 좀 안 좋네요
120,강남진해장,2022.1.9,대졸맛탱구링,1,6,대졸 맛 탱구링
121,백억하누 강남본점,2022.2.11,분위기 너무 화사하고 좋습니다 웃음,1,19,분위기 너무 화사하고 좋습니다 웃음
122,백억하누 강남본점,2022.2.11,간만에 소고기 엄청 먹음요 투뿔한우👍👍👍,0,22,오래간만에 소고기 엄청 먹음 요 투뿔 한우👍👍👍
123,백억하누 강남본점,2022.2.11,코시국임에도 불구하고 룸 있어서 편히 먹고 옴,0,25,코시 부국임에도 불구하고 룸 있어서 편히 먹고 옴
124,백억하누 강남본점,2022.2.11,처음 와봤는데 분위기도 좋고 맛집이 분명하네요,1,25,처음 와봤는데 분위기도 좋고 맛 집이 분명하네요
125,백억하누 강남본점,2022.2.11,가족들이랑 외식하기 너무 괜찮은거 같아요 하트,1,25,가족들이랑 외식하기 너무 괜찮은 거 같아요 하트
126,백억하누 강남본점,2022.2.11,점심으로 갈비탕 후딱 먹고 갔네요,0,18,점심으로 갈비탕 후 딱 먹고 갔네요
127,백억하누 강남본점,2022.2.11,만족스러운 식사 하고 가요 매장도 청결하고  음식이 신선한 재료로만 만든다는게 느껴져서 다음에도 또 방문하고싶은 마음200,0,68,만족스러운 식사하고 가요 매장도 청결하고 음식이 신선한 재료로만 만든다는 게 느껴져서 다음에도 또 방문하고 싶은 마음 200
128,백억하누 강남본점,2022.2.11,맛있고 든든한 식사 잘먹고갑니다  다음에도 근처에 들르면 꼭 먹으러올게요,0,40,맛있고 든든한 식사 잘 먹고 갑니다 다음에도 근처에 들르면 꼭 먹으러 올게요
129,백억하누 강남본점,2022.2.11,볼일보러 근처 들렸다 보여서 들어갔는데 넘 맛있었어요 든든하게 한끼 잘챙기고 가요,0,45,볼일 보러 근처 들렸다 보여서 들어갔는데 너무 맛있었어요 든든하게 한 끼 잘 챙기고 가요
130,백억하누 강남본점,2022.2.11,단체모임 가족모임 하기 좋은 장소네요 즐겁게 먹다 가요,0,30,단체 모임 가족 모임 하기 좋은 장소네요 즐겁게 먹다가요
131,백억하누 강남본점,2022.2.11,좋은 재료를 사용하셔서 밑반찬부터 소고기까지 다 맛있는것 같아요 매장도 넓고 좋네요,0,46,좋은 재료를 사용하셔서 밑반찬부터 소고기까지 다 맛있는 것 같아요 매장도 넓고 좋네요
132,백억하누 강남본점,2022.2.11,모임 있어서 알아보고 방문했는데 매장도 청결하니 맛도 좋네요,1,33,모임 있어서 알아보고 방문했는데 매장도 청결하니 맛도 좋네요
133,라그릴리아 SPC스퀘어점,2022.2.12,친절해요,1,4,친절해요
134,강남진해장,2022.2.16,맛있어요,0,4,맛있어요
135,강남진해장,2022.2.16,굿,0,1,굿
136,백억하누 강남본점,2022.2.17,친절하고 깨끗함,0,8,친절하고 깨끗함
137,백억하누 강남본점,2022.2.17,고기 맛이 아주 좋아요 하트,0,15,고기 맛이 아주 좋아요 하트
138,백억하누 강남본점,2022.2.17,꽃갈비 대박입니다👍,0,10,꽃갈비 대박입니다👍
139,백억하누 강남본점,2022.2.17,백억전복삼합 먹으러 왔네요 완전 짱인듯,0,21,백억 전복 삼합 먹으러 왔네요 정말 최고인 듯
140,백억하누 강남본점,2022.2.17,진짜 이만한 맛집 또 없을 듯 웃음,0,19,진짜 이만한 맛집 또 없을 듯 웃음
141,백억하누 강남본점,2022.2.17,가게에 룸이 있어 굉장히 좋았습니다,0,19,가게에 룸이 있어 굉장히 좋았습니다
142,백억하누 강남본점,2022.2.17,맛있는 투뿔한우 먹고 왔습니다 하트,0,19,맛있는 투뿔한 우 먹고 왔습니다 하트
143,백억하누 강남본점,2022.2.17,가족들이랑 외식하기 너무 딱 좋은거 같네요 웃음,0,26,가족들이랑 외식하기 너무 딱 좋은 거 같네요 웃음
144,백억하누 강남본점,2022.2.17,백억전복삼합 👍👍👍,0,10,백억 전복 삼합 👍👍👍
145,백억하누 강남본점,2022.2.17,소고기 질이 끝내주네요 역시 투뿔은 투뿔인듯,0,24,소고기 질이 끝내 주네요 역시 투뿔은 투뿔인 듯
146,백억하누 강남본점,2022.2.17,가족들이랑 외식하기 딱 좋은 곳,0,17,가족들이랑 외식하기 딱 좋은 곳
147,백억하누 강남본점,2022.2.17,간만에 소고기로 몸보신했어요,0,15,오래간만에 소고기로 몸보신했어요
148,백억하누 강남본점,2022.2.17,역시 달라도 다르네요 투뿔한우 하트,0,19,역시 달라도 다르네요 투뿔 하누 하트
149,백억하누 강남본점,2022.2.17,전복갈비탕으로 든든한 식사 해결합니다,0,20,전복 갈비탕으로 든든한 식사 해결합니다
150,백억하누 강남본점,2022.2.17,룸이 있어서 외식하기 좋은듯 합니다,0,19,룸이 있어서 외식하기 좋은 듯합니다
151,백억하누 강남본점,2022.2.17,맛있어요,0,4,맛있어요
152,백억하누 강남본점,2022.2.17,친절하고 매장도 깔끔해여,0,13,친절하고 매장도 깔끔해 여
153,백억하누 강남본점,2022.2.17,환기도 잘되고 깨끗하고 청결해요,0,17,환기도 잘 되고 깨끗하고 청결해요
154,백억하누 강남본점,2022.2.17,소고기 먹고프면 여기로 올듯요 웃음,0,19,소고기 먹고 크면 여기로 올 듯 요 웃음
155,백억하누 강남본점,2022.2.17,친절하고 투뿔한우 완전 고급짐,0,16,친절하고 투뿔 한우 완전 고급 짐
156,백억하누 강남본점,2022.2.17,가족들이랑 오래만에 소고기 먹었어요 웃음,0,22,가족들이랑 오래 만에 소고기 먹었어요 웃음
157,백억하누 강남본점,2022.2.18,고기 질이 왜이리 좋나요 굿굿,0,16,고기 질이 왜 이리 좋나요 굿굿
158,백억하누 강남본점,2022.2.18,매장이 넓은데다가 환기도 잘 되서 좋네요,1,22,매장이 넓은 데다가 환기도 잘 돼서 좋네요
159,백억하누 강남본점,2022.2.18,진정한 투뿔한우의 맛을 느끼는 곳하트,1,20,진정한 투뿔 한우의 맛을 느끼는 곳 하트
160,백억하누 강남본점,2022.2.18,투뿔한우 하트하트하트 다르긴 다르더라구요,0,22,투뿔 하누 하트하트하트 다르긴 다르더라고요
161,백억하누 강남본점,2022.2.18,선물용으로도 맘에 듭니다,1,13,선물용으로도 맘에 듭니다
162,백억하누 강남본점,2022.2.18,백억전복삼합은 꼭 와서 드셔보세요 웃음 추천이요,0,26,백억 전복 삼합은 꼭 와서 드셔보세요 웃음 추천이요
163,백억하누 강남본점,2022.2.18,분위기도 너무 좋고 고기도 엄청 고급져요,0,22,분위기도 너무 좋고 고기도 엄청 고급 져요
164,백억하누 강남본점,2022.2.18,백억전복삼합으로 몸보신 제대로 하고 감,0,21,백억 전복 삼합으로 몸보신 제대로 하고 감
165,백억하누 강남본점,2022.2.18,백억하누 이제야 먹으러 왔습니다 웃음 맛있어요,1,25,백억 아누이 제야 먹으러 왔습니다 웃음 맛있어요
166,백억하누 강남본점,2022.2.18,꽃도 화사하고 분위기도 좋아용,1,16,꽃도 화사하고 분위기도 좋아요
167,백억하누 강남본점,2022.2.18,가게 분위기 좋아요 투뿔한우 최고 하트,1,21,가게 분위기 좋아요 투뿔 하누 최고 하트
168,백억하누 강남본점,2022.2.18,식당에 룸이 있어서 좋네요,0,14,식당에 룸이 있어서 좋네요
169,백억하누 강남본점,2022.2.18,인테리어도 이쁘고 볼것도 많네요하트,1,19,인테리어도 이쁘고 볼 것도 많네요 하트
170,백억하누 강남본점,2022.2.18,야외도 잘 꾸며나서 밥 먹구 한참 구경하고 갑니당,1,27,야외도 잘 꾸며나서 밥 먹고 한참 구경하고 갑니다
171,강남진해장,2022.2.18,양 미쳤고 너무 맛있습니다  밥 두그릇 뚝딱,0,24,양미 쳤고 너무 맛있습니다 밥 두 그릇 뚝딱
172,강남진해장,2022.2.18,좋아요,0,3,좋아요
173,강남진해장,2022.2.19,맛있네요,0,4,맛있네요
174,강남진해장,2022.2.21,해장 짱,0,4,해장짱
175,강남진해장,2022.2.21,재료가 신선해요,1,8,재료가 신선해요
176,강남진해장,2022.2.22,넘 맛있어요,0,6,너무 맛있어요
177,강남진해장,2022.2.22,굿,0,1,굿
178,강남진해장,2022.2.26,가격은 인상이지만 양을 얇게 썰어 식감이 떨어지고 대신 콩나물의 양이 늘어나고 전체적으로 예전보다 푸짐하게 잘먹었다는 생각은 들지 않네요 실망 오픈 당시의 푸짐함이 그립습니다,0,97,가격은 인상이지만 양을 얇게 썰어 식감이 떨어지고 대신 콩나물의 양이 늘어나고 전체적으로 예전보다 푸짐하게 잘 먹었다는 생각은 들지 않네 요 실망 오픈 당시의 푸짐함이 그립습니다
179,라그릴리아 SPC스퀘어점,2022.2.3,좋아요,0,3,좋아요
180,라그릴리아 SPC스퀘어점,2022.2.3,좋아요,0,3,좋아요
181,강남진해장,2022.2.3,굿,0,1,굿
182,라그릴리아 SPC스퀘어점,2022.2.4,파스타도 맛있고 와인도 맛있어요,1,17,파스타도 맛있고 와인도 맛있어요
183,라그릴리아 SPC스퀘어점,2022.2.5,갈비리조또 맛없음  토요일 퉁퉁한 여자 서빙직원 불친절,0,30,갈 빌리 조 또 맛없음 토요일 퉁퉁한 여자 서빙 직원 불친절
184,강남진해장,2022.2.5,해장국과 내장탕 둘다 우열을가릴수없을정도로 느무느무맛있어요 정신못차림,1,38,해장국과 내장탕 둘 다 우열을 가릴 수 없을 정도로 너무너무 맛있어 요 정신 못 차림
185,강남진해장,2022.2.5,양선지 듬뿍 해장국 맛있어요 김치 깍뚜기도 직접 담가서 맛나요 웃음,1,37,양선지 듬뿍 해장국 맛있어요 김치 깍두기도 직접 담가서 맛나 요 웃음
186,백억하누 강남본점,2022.2.9,전복차돌삼합 최고예요 웃음,0,14,전복 차돌삼합 최고 예 요 웃음
187,백억하누 강남본점,2022.3.1,친절하고 음식도 맛있어요,0,13,친절하고 음식도 맛있어요
188,백억하누 강남본점,2022.3.11,찐 소고기 맛집 하트,0,11,찐 소고기 맛집 하트
189,백억하누 강남본점,2022.3.11,별 다섯개도 부족한 100점 만점인 맛집,0,22,별 다섯 개도 부족한 100점 만점인 맛집
190,백억하누 강남본점,2022.3.11,소고기 질이 다르네요 웃음 인테리어 이뻐요,1,23,소고기 질이 다르네 요 웃음 인테리어 이 뻐요
191,백억하누 강남본점,2022.3.11,역시 돼지고기보다는 소고기가 짱인듯,0,19,역시 돼지고기보다는 소고기가 최고인 듯
192,백억하누 강남본점,2022.3.11,흠 잡을 곳 없는 맛집이군요,0,15,흠잡을 곳 없는 맛 집이군요
193,백억하누 강남본점,2022.3.11,소불고기 국밥을 이가격에 먹을 수 있다니 웃음,1,25,소 불고기 국밥을 이 가격에 먹을 수 있다니 웃음
194,백억하누 강남본점,2022.3.11,가족 외식했는데 룸도 있고 맛있어 좋았음,0,22,가족 외식했는데 룸도 있고 맛있어 좋았음
195,백억하누 강남본점,2022.3.11,불고기 정식 맛있어욤,0,11,불고기 정식 맛있어요
196,백억하누 강남본점,2022.3.11,백세트 가성비 끝내줍니다 웃음,1,16,백 세트가 성비 끝내줍니다 웃음
197,백억하누 강남본점,2022.3.11,투뿔한우라 맛이 기가 막힙니다👍,0,17,투뿔 한우라 맛이 기가 막힙니다👍
198,백억하누 강남본점,2022.3.11,백억하누 이시대의 진정한 맛집👍,1,17,백억 하누리 시대의 진정한 맛집👍
199,백억하누 강남본점,2022.3.11,육회가 찐 일품이네요 웃음,0,14,육회가 찐 일품이네 요 웃음
200,백억하누 강남본점,2022.3.11,소고기 맛집이라해서 왔습니더,0,15,소고기 맛 집이라 해서 왔습니다
201,백억하누 강남본점,2022.3.11,코로나로 인해 룸에서 맘 편히 먹었슴돠,0,21,코로나로 인해 룸에서 맘 편히 먹었습니다
202,백억하누 강남본점,2022.3.11,투뿔한우 먹으러 오십시요,0,13,투뿔한 우 먹으러 오십시오
203,백억하누 강남본점,2022.3.11,코시국인데도 룸이 있다는게 안심하고 먹고 갈수 있었네요,0,30,고 시국인데도 룸이 있다는 게 안심하고 먹고 갈 수 있었네요
204,백억하누 강남본점,2022.3.11,친절하고 서비스 좋으시네요,0,14,친절하고 서비스 좋으시네요
205,백억하누 강남본점,2022.3.11,고깃집 답지 않은 고급스러운 분위기 좋아요,1,23,고깃집답지 않은 고급스러운 분위기 좋아요
206,백억하누 강남본점,2022.3.11,소고기 질도 다르고 맛도 최고급입니다,0,20,소고기 질도 다르고 맛도 최고급입니다
207,백억하누 강남본점,2022.3.11,다시 오겠습니다,0,8,다시 오겠습니다
208,백억하누 강남본점,2022.3.11,저녁 식사하고 가네요 또 올게여,1,17,저녁 식사하고 가네요 또 올게요
209,백억하누 강남본점,2022.3.11,투뿔한우 사랑해요 하트,1,12,투뿔 하누 사랑해요 하트
210,백억하누 강남본점,2022.3.12,친절하고 투뿔한우 좋아요,0,13,친절하고 투뿔한 우 좋아요
211,백억하누 강남본점,2022.3.12,별점 다섯개도 모자란 소고기 최애의 맛집 하트,0,25,별점 다섯 개 도 모자란 소고기 최애의 맛집 하트
212,백억하누 강남본점,2022.3.12,선물용으로 너무 괜찮네여,1,13,선물용으로 너무 괜찮네요
213,백억하누 강남본점,2022.3.12,고기도 맛있고 외관 테라스도 너무 이쁘네요,1,23,고기도 맛있고 외관 테라스도 너무 이쁘네요
214,백억하누 강남본점,2022.3.13,외관도 잘해놓고 실외 테라스 너무 이쁘게 잘 해놨어요,1,29,외관도 잘해놓고 실외 테라스 너무 이쁘게 잘해놨어요
215,백억하누 강남본점,2022.3.13,앞으로 소고기는 백억하누에서만 먹을래요,0,21,앞으로 소고기는 백억 카누에서만 먹을래요
216,백억하누 강남본점,2022.3.13,진정한 투뿔한우의 매력을 느낄수 있는 곳 하트,0,25,진정한 투뿔 한우의 매력을 느낄 수 있는 곳 하트
217,강남진해장,2022.3.13,오늘은 육수가 약간 연하네요 김치 깍뚜기도 맛나요 웃음,1,30,오늘은 육수가 약간 연하네요 김치 깍두기도 맛나 요 웃음
218,백억하누 강남본점,2022.3.14,친절하시고 서비스 쵝오,0,12,친절하시고 서비스 최고
219,강남진해장,2022.3.14,좋아요,0,3,좋아요
220,강남진해장,2022.3.14,맛나요,0,3,맛나요
221,백억하누 강남본점,2022.3.15,매장 분위기도 좋고 환기도 100퍼센트 웃음,0,24,매장 분위기도 좋고 환기도 100퍼센트 웃음
222,백억하누 강남본점,2022.3.15,룸이 있어서 가족들끼리 조용하게 식사해서 좋았습니다,0,28,룸이 있어서 가족들끼리 조용하게 식사해서 좋았습니다
